RowID,Suspicion_Score,summary,ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine
2176,8,Explicit credential use with email account,C:\Windows\System32\svchost.exe,4648,2026-04-18 17:46:54.200209+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
2177,9,Logon with suspicious email account,C:\Windows\System32\svchost.exe,4624,2026-04-18 17:46:54.200230+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
2178,9,Logoff with suspicious email account,,4627,2026-04-18 17:46:54.200239+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
2179,9,Logon with suspicious email account,C:\Windows\System32\svchost.exe,4624,2026-04-18 17:46:54.200253+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
2191,13,lsass logon suspicious email pizzahuthacker,C:\Windows\System32\lsass.exe,4648,2026-04-18 17:47:00.719141+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
2265,3,Administrator account enumeration event,,4798,2026-04-18 17:47:45.560854+00:00,DESKTOP-7CV8A7M$,Administrator,,
2266,3,DefaultAccount enumeration event,,4798,2026-04-18 17:47:45.702753+00:00,DESKTOP-7CV8A7M$,DefaultAccount,,
2268,3,Guest account enumeration event,,4798,2026-04-18 17:47:48.547865+00:00,DESKTOP-7CV8A7M$,Guest,,
2273,3,Pizza user account enumeration event,,4798,2026-04-18 17:47:53.602303+00:00,DESKTOP-7CV8A7M$,pizza,,
2297,4,Pizza user added to Administrators group,,4799,2026-04-18 17:48:30.112764+00:00,pizza,Administrators,,
2339,7,PowerShell spawned from explorer by pizza user,,4688,2026-04-18 17:49:30.237648+00:00,pizza,-,C:\Windows\explorer.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" "
2386,12,Explicit credential use with suspicious email account,C:\Windows\System32\svchost.exe,4648,2026-04-18 17:51:10.449900+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
2387,12,Login with suspicious email account pizzahuthacker,C:\Windows\System32\svchost.exe,4624,2026-04-18 17:51:10.449923+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
2388,12,Session logon with suspicious email account,,4627,2026-04-18 17:51:10.449934+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
2389,12,Login with suspicious email account pizzahuthacker,C:\Windows\System32\svchost.exe,4624,2026-04-18 17:51:10.449947+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
2390,13,Suspicious email account privilege use,,4627,2026-04-18 17:51:10.449955+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
2454,7,wevtutil spawning conhost with ForceV1 flag,,4688,2026-04-18 17:52:19.879122+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\wevtutil.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1
2457,7,wevtutil spawning conhost with ForceV1 flag,,4688,2026-04-18 17:52:20.127880+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\wevtutil.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1
2464,7,wevtutil spawning conhost with ForceV1 flag,,4688,2026-04-18 17:52:22.173235+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\wevtutil.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1
2469,7,wevtutil spawning conhost with ForceV1 flag,,4688,2026-04-18 17:52:23.502754+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\wevtutil.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1
2506,8,Windows Defender killing WmiPrvSE process,,4688,2026-04-18 17:52:29.176420+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files\Windows Defender\MsMpEng.exe,"C:\WINDOWS\system32\taskkill.exe /f /FI ""MODULES eq protectionmanagement.dll"" /IM WmiPrvSE.exe"
2532,3,Defender uninstalling event log manifest,,4688,2026-04-18 17:52:34.998388+00:00,DESKTOP-7CV8A7M$,-,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MsMpEng.exe,"C:\WINDOWS\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Antimalware-AMFilter.man"""
2535,3,Defender installing event log manifest,,4688,2026-04-18 17:52:41.873041+00:00,DESKTOP-7CV8A7M$,-,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MsMpEng.exe,"C:\WINDOWS\system32\wevtutil.exe install-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Antimalware-AMFilter.man"" ""/resourceFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Drivers\WdFilter.sys"" ""/messageFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Drivers\WdFilter.sys"" ""/parameterFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Drivers\WdFilter.sys"""
2540,3,Defender uninstalling event log manifest,,4688,2026-04-18 17:52:42.154470+00:00,DESKTOP-7CV8A7M$,-,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MsMpEng.exe,"C:\WINDOWS\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Windows-Windows Defender.man"""
2545,3,Defender installing event log manifest,,4688,2026-04-18 17:52:44.033424+00:00,DESKTOP-7CV8A7M$,-,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MsMpEng.exe,"C:\WINDOWS\system32\wevtutil.exe install-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Windows-Windows Defender.man"" ""/resourceFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpEvMsg.dll"" ""/messageFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpEvMsg.dll"" ""/parameterFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpEvMsg.dll"""
2598,4,EdgeWebView unzip utility process creation,,4688,2026-04-18 17:53:09.529898+00:00,pizza,-,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --noerrdialogs --user-data-dir=""C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=Widgets.exe --webview-exe-version=526.1202.10.0 --embedded-browser-webview=1 --ram-no-pressure-read-main-dll --metrics-shmem-handle=5640,i,13672060420895805414,3797945477010434260,524288 --field-trial-handle=2300,i,10706798012665439973,12766236101246685693,262144 --variations-seed-version --pseudonymization-salt-handle=2304,i,17531207128205184664,7286160132764076105,4 --trace-process-track-uuid=3190708994745248135 --mojo-platform-channel-handle=5568 /prefetch:14 /pfhostedapp:a8eda00653c581dfd3dbafe4c7afd6e7acade90e"
2627,2,rundll32.exe with EDGEHTML.dll for Windows Alarms,,4688,2026-04-18 17:53:24.345009+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\rundll32.exe"" ""C:\WINDOWS\SYSTEM32\EDGEHTML.dll"",#141 Microsoft.WindowsAlarms_8wekyb3d8bbwe"
2634,2,rundll32.exe with AppXDeploymentExtensions for shell refresh,,4688,2026-04-18 17:53:25.772022+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"C:\WINDOWS\system32\rundll32.exe C:\WINDOWS\system32\AppXDeploymentExtensions.OneCore.dll,ShellRefresh"
2636,2,msedge.exe asset store utility with complex parameters,,4688,2026-04-18 17:53:35.355444+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=asset_store.mojom.AssetStoreService --lang=en-US --service-sandbox-type=asset_store_service --ram-no-pressure-read-main-dll --metrics-shmem-handle=5440,i,5361379491319712189,16359607376956643075,524288 --field-trial-handle=2284,i,7445214177790019479,381428523748705468,262144 --variations-seed-version --pseudonymization-salt-handle=2288,i,13510415274860347698,11705296152310878110,4 --trace-process-track-uuid=3190709017234252511 --mojo-platform-channel-handle=6444 /prefetch:14"
2640,2,msedge.exe unzip utility with complex service parameters,,4688,2026-04-18 17:53:40.508410+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-US --service-sandbox-type=service --skip-read-main-dll --metrics-shmem-handle=8588,i,11416207930888060886,5531088175491623881,524288 --field-trial-handle=2284,i,7445214177790019479,381428523748705468,262144 --variations-seed-version --pseudonymization-salt-handle=2288,i,13510415274860347698,11705296152310878110,4 --trace-process-track-uuid=3190709018171294360 --mojo-platform-channel-handle=8020 /prefetch:14"
2693,6,Command prompt spawned by explorer from pizza user,,4688,2026-04-18 17:56:16.278070+00:00,pizza,-,C:\Windows\explorer.exe,"""C:\WINDOWS\system32\cmd.exe"" "
2719,5,Pizza user enumerated Administrator account,,4798,2026-04-18 17:57:21.109451+00:00,pizza,Administrator,,
2734,5,OpenConsole spawned by Terminal with headless mode,,4688,2026-04-18 17:57:42.460518+00:00,pizza,-,C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe,"""C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\OpenConsole.exe"" --headless --resizeQuirk --width 110 --height 30 --signal 0x9f0 --server 0x9e8"
2735,7,PowerShell spawned by Terminal from pizza user,,4688,2026-04-18 17:57:42.468782+00:00,pizza,-,C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.18.10301.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe
2737,7,Ipconfig executed via PowerShell from pizza,,4688,2026-04-18 17:57:59.329515+00:00,pizza,-,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\ipconfig.exe"""
2747,5,SearchProtocolHost with complex pipe and registry parameters,,4688,2026-04-18 17:58:28.008574+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\SearchIndexer.exe,"""C:\WINDOWS\System32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe_S-1-5-21-1980105709-2548930214-1157036425-10019_ Global\UsGthrCtrlFltPipeMssGthrPipe_S-1-5-21-1980105709-2548930214-1157036425-10019 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""  ""1"""
2750,7,User pizza added to Administrators group,,4799,2026-04-18 17:58:31.118019+00:00,pizza,Administrators,,
2760,6,Computer account added to Administrators group,,4799,2026-04-18 17:59:34.300352+00:00,DESKTOP-7CV8A7M$,Administrators,,
2793,5,SearchProtocolHost with complex pipe and registry parameters,,4688,2026-04-18 18:00:52.799028+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\SearchIndexer.exe,"""C:\WINDOWS\System32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe10_ Global\UsGthrCtrlFltPipeMssGthrPipe10 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" "
2857,10,Explicit credential use with suspicious email,C:\Windows\System32\svchost.exe,4648,2026-04-18 18:03:45.676249+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
2858,10,Logon with suspicious email account,C:\Windows\System32\svchost.exe,4624,2026-04-18 18:03:45.676270+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
2862,10,Special privileges for suspicious email account,,4672,2026-04-18 18:03:45.676376+00:00,pizzahuthacker@gmail.com,,,
2870,10,Explicit credential use with suspicious email,C:\Windows\System32\lsass.exe,4648,2026-04-18 18:03:46.783384+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
2871,10,Logon with suspicious email account,C:\Windows\System32\lsass.exe,4624,2026-04-18 18:03:46.783409+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
2872,12,Missing process name with suspicious email logon,,4627,2026-04-18 18:03:46.783421+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
2873,13,lsass.exe logon with suspicious email account,C:\Windows\System32\lsass.exe,4624,2026-04-18 18:03:46.783436+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
2874,12,Missing process with suspicious email logon event,,4627,2026-04-18 18:03:46.783445+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
2943,5,Anonymous logon to SYSTEM account detected,,4627,2026-04-18 18:09:17.260668+00:00,ANONYMOUS LOGON,SYSTEM,,
2973,2,LogonUI.exe spawned from winlogon,,4688,2026-04-18 18:09:18.192080+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\winlogon.exe,"""LogonUI.exe"" /flags:0x2 /state0:0xa3bd4055 /state1:0x41c64e6d"
3012,3,Upfc.exe with boot launchtype parameter,,4688,2026-04-18 18:09:19.471022+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\Upfc.exe /launchtype boot /cv C4zdE0pQ+0OUTSBJ26rq0A.0
3014,3,taskhostw.exe spawned from svchost,,4688,2026-04-18 18:09:19.592144+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,taskhostw.exe ExploitGuardPolicy
3015,8,Upfc.exe process termination after suspicious launch,C:\Windows\System32\upfc.exe,4689,2026-04-18 18:09:19.600771+00:00,DESKTOP-7CV8A7M$,,,
3017,3,dxgiadaptercache.exe spawned from svchost,,4688,2026-04-18 18:09:19.689064+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\dxgiadaptercache.exe"""
3034,3,Group membership change to Administrators group,,4799,2026-04-18 18:09:20.351498+00:00,DESKTOP-7CV8A7M$,Administrators,,
3041,4,User account pizza added to group membership,,4798,2026-04-18 18:09:21.202679+00:00,DESKTOP-7CV8A7M$,pizza,,
3061,6,ClipRenew.exe suspicious clipboard utility execution,,4688,2026-04-18 18:09:21.978455+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\ClipRenew.exe"" -e"
3109,3,Defender uninstalling event log manifest,,4688,2026-04-18 18:09:26.279978+00:00,DESKTOP-7CV8A7M$,-,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MsMpEng.exe,"C:\WINDOWS\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Antimalware-AMFilter.man"""
3112,3,Defender installing event log manifest,,4688,2026-04-18 18:09:26.797789+00:00,DESKTOP-7CV8A7M$,-,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MsMpEng.exe,"C:\WINDOWS\system32\wevtutil.exe install-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Antimalware-AMFilter.man"" ""/resourceFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Drivers\WdFilter.sys"" ""/messageFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Drivers\WdFilter.sys"" ""/parameterFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Drivers\WdFilter.sys"""
3118,3,Defender uninstalling event log manifest,,4688,2026-04-18 18:09:27.085909+00:00,DESKTOP-7CV8A7M$,-,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MsMpEng.exe,"C:\WINDOWS\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Windows-Windows Defender.man"""
3121,3,Defender installing event log manifest,,4688,2026-04-18 18:09:27.660898+00:00,DESKTOP-7CV8A7M$,-,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MsMpEng.exe,"C:\WINDOWS\system32\wevtutil.exe install-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Windows-Windows Defender.man"" ""/resourceFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpEvMsg.dll"" ""/messageFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpEvMsg.dll"" ""/parameterFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpEvMsg.dll"""
3148,11,Wazuh agent executing security policy query,,4688,2026-04-18 18:09:29.007011+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""PasswordHistorySize""; Remove-Item $env:TEMP\secpol.cfg"
3150,7,Windows Defender uninstalling event log manifest,,4688,2026-04-18 18:09:29.101974+00:00,DESKTOP-7CV8A7M$,-,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MsMpEng.exe,"C:\WINDOWS\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Antimalware-Protection.man"""
3154,7,Windows Defender installing event log manifest,,4688,2026-04-18 18:09:29.226585+00:00,DESKTOP-7CV8A7M$,-,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MsMpEng.exe,"C:\WINDOWS\system32\wevtutil.exe install-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Antimalware-Protection.man"" ""/resourceFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpClient.dll"" ""/messageFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpClient.dll"" ""/parameterFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\MpClient.dll"""
3190,3,Console host spawned from PowerShell,,4688,2026-04-18 18:09:33.812092+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1
3216,3,SLUI activation triggered by SppExtComObj,,4688,2026-04-18 18:09:39.535868+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\SppExtComObj.Exe,"""C:\WINDOWS\System32\SLUI.exe"" RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8;NotificationInterval=1440;Trigger=NetworkAvailable"
3229,9,SecEdit security policy export from PowerShell,,4688,2026-04-18 18:09:41.515131+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\SecEdit.exe"" /export /cfg C:\WINDOWS\TEMP\secpol.cfg"
3233,12,Wazuh agent executing security policy enumeration,,4688,2026-04-18 18:09:42.919954+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MaximumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg"
3238,12,Wazuh agent executing security policy enumeration,,4688,2026-04-18 18:09:44.783981+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MaximumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg"
3245,12,Wazuh agent executing security policy enumeration,,4688,2026-04-18 18:09:46.411270+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MinimumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg"
3251,12,Wazuh agent executing security policy enumeration,,4688,2026-04-18 18:09:47.895782+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MinimumPasswordLength""; Remove-Item $env:TEMP\secpol.cfg"
3257,12,Wazuh agent executing security policy enumeration,,4688,2026-04-18 18:09:49.402775+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""LockoutDuration""; Remove-Item $env:TEMP\secpol.cfg"
3351,9,Wazuh agent querying audit policy logon logoff events,,4688,2026-04-18 18:09:58.165115+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Other Logon/Logoff Events"""
3355,9,Wazuh agent querying audit policy special logon,,4688,2026-04-18 18:09:58.200283+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Special Logon"""
3359,9,Wazuh agent querying audit policy detailed file share,,4688,2026-04-18 18:09:58.236267+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Detailed File Share"""
3363,9,Wazuh agent querying audit policy file share events,,4688,2026-04-18 18:09:58.271154+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""File Share"""
3367,9,Wazuh agent querying audit policy object access events,,4688,2026-04-18 18:09:58.306971+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Other Object Access Events"""
3377,11,Suspicious email account logon attempt via svchost,C:\Windows\System32\svchost.exe,4648,2026-04-18 18:09:58.465302+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
3378,11,Suspicious email account logon via svchost process,C:\Windows\System32\svchost.exe,4624,2026-04-18 18:09:58.465324+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
3379,11,Suspicious email account group membership assignment,,4627,2026-04-18 18:09:58.465338+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
3382,12,Suspicious email account granted special privileges,,4672,2026-04-18 18:09:58.465399+00:00,pizzahuthacker@gmail.com,,,
3391,12,Suspicious email account granted special privileges,,4672,2026-04-18 18:09:58.523842+00:00,pizzahuthacker@gmail.com,,,
3443,3,EdgeWebView2 launched from SearchHost with complex arguments,,4688,2026-04-18 18:10:07.466558+00:00,pizza,-,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=SearchHost.exe --webview-exe-version=2126.5604.40.0 --user-data-dir=""C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --noerrdialogs --disable-features=msSmartScreenProtection --edge-webview-enable-mojo-ipcz --enable-features=msEdgeFluentOverlayScrollbar --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8246) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 147.0.3912.72)"" --lang=en-US --mojo-named-platform-channel-pipe=5552.5972.11538491487594025813 /pfhostedapp:71605ac00f46126b891160bd09c966621e306630"
3479,2,Auditpol.exe process termination detected,C:\Windows\SysWOW64\auditpol.exe,4689,2026-04-18 18:10:15.082222+00:00,DESKTOP-7CV8A7M$,,,
3480,5,Wazuh agent executing auditpol policy query,,4688,2026-04-18 18:10:15.122654+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Audit Policy Change"""
3483,3,Suspicious QuitInfo parameter in command line,,4688,2026-04-18 18:10:15.287159+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,/QuitInfo:0000000000000328;000000000000032C; 
3507,4,SLUI.exe with auto-activation licensing parameters,,4688,2026-04-18 18:10:18.436926+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\SppExtComObj.Exe,"""C:\WINDOWS\System32\SLUI.exe"" RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8;NotificationInterval=1440;Trigger=UserLogon;SessionId=1"
3528,6,Wazuh agent executing auditpol authentication policy query,,4688,2026-04-18 18:10:21.207275+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Authentication Policy Change"""
3532,6,Wazuh agent executing auditpol authorization policy query,,4688,2026-04-18 18:10:21.282509+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Authorization Policy Change"""
3536,6,Wazuh agent executing auditpol firewall rule policy query,,4688,2026-04-18 18:10:21.330265+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""MPSSVC Rule-Level Policy Change"""
3540,6,Wazuh agent executing auditpol other policy change query,,4688,2026-04-18 18:10:21.375982+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"auditpol.exe /get /subcategory:""Other Policy Change Events"""
3568,7,Non-admin user added to Administrators group,,4799,2026-04-18 18:10:21.741327+00:00,pizza,Administrators,,
3574,3,Group membership enumeration for Administrator account,,4798,2026-04-18 18:10:22.845652+00:00,DESKTOP-7CV8A7M$,Administrator,,
3575,3,Group membership enumeration for DefaultAccount,,4798,2026-04-18 18:10:22.846485+00:00,DESKTOP-7CV8A7M$,DefaultAccount,,
3576,3,Group membership enumeration for Guest account,,4798,2026-04-18 18:10:22.846844+00:00,DESKTOP-7CV8A7M$,Guest,,
3577,3,Group membership enumeration for pizza user,,4798,2026-04-18 18:10:22.847261+00:00,DESKTOP-7CV8A7M$,pizza,,
