ImpersonationLevel,ElevatedToken,SidHistory,CryptoAlgorithms,TestSigning,ClientProcessId,PrimaryGroupId,Workstation,TargetUserName,OldUacValue,ProcessId,LogonGuid,FlightSigning,UserPrincipalName,LoadOptions,KeyType,Timestamp,TargetDomainName,DataDescription,IpPort,PrivilegeList,PuaPolicyId,DeviceDescription,UserParameters,VsmLaunchType,RemoteEventLogging,TargetOutboundUserName,TargetName,PackageSid,ClassId,RemoteCredentialGuard,ScriptPath,TargetSid,HypervisorDebug,LocationInformation,ReturnCode,KeyLength,Identity,TargetInfo,CallerProcessId,RecordNumber,TransmittedServices,PuaCount,ReadOperation,ProviderName,HypervisorLaunchType,HomePath,AccountExpires,SubjectUserName,SamAccountName,EventID,TargetProcessName,DisabledPrivilegeList,EnabledPrivilegeList,MasterKeyId,UserAccountControl,PackageName,Dummy,ParentProcessName,PasswordLastSet,DeviceId,ProfilePath,HomeDirectory,TokenElevationType,VendorIds,ProcessCreationTime,ClientCreationTime,DisableIntegrityChecks,CallerProcessName,TargetUserSid,VirtualAccount,IpAddress,MemberName,Status,CompatibleIds,LogonHours,Schema,TargetLogonGuid,MandatoryLabel,Type,LogonProcessName,Resource,SubjectLogonId,TargetProcessId,AdvancedOptions,RestrictedAdminMode,HypervisorLoadOptions,FailureReason,TargetLogonId,TargetServerName,UserWorkstations,AuthenticationPackageName,AllowedToDelegateTo,Flags,TargetOutboundDomainName,LmPackageName,KernelDebug,KeyFilePath,SubjectUserSid,ConfigAccessPolicy,AlgorithmName,MemberSid,WorkstationName,NewProcessId,CommandLine,NewProcessName,DisplayName,CountOfCredentialsReturned,KeyName,SubStatus,SubjectDomainName,SchemaFriendlyName,ProcessName,LogonType,ProtectedDataFlags,TargetLinkedLogonId,ClassName,NewUacValue,Operation
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.433949+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2853,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.433977+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2854,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.434002+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2855,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.434027+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2856,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.434050+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2857,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.434147+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2858,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.434292+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2859,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.434326+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2860,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.434340+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2861,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.434366+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2862,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.434387+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2863,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.434416+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2864,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.434439+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2865,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.434458+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2866,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.434477+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2867,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.434504+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2868,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.434546+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2869,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.434605+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2870,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.434637+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2871,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.434696+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2872,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.434843+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2873,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.435242+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2874,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.440630+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2875,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.440760+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2876,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.443892+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2877,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000c08,,,,,,2026-04-20 18:09:42.444193+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,2878,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeSystemtimePrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege
			SeUndockPrivilege
			SeManageVolumePrivilege",,,,,,,,,,,,,,,,S-1-0-0,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,,,0x0000000000000428,,,,,,2026-04-20 18:10:00.958328+00:00,,,,,,,,,,,,,,,,,,,,,,,,2879,,,,,,,,DESKTOP-A3EGFSV$,,4689,,,,,,,,,,,,,,,,,,,,,,,0x00000000,,,,,,,,,0x00000000000003e7,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,-,,0x00000000000004b8,,,,,,2026-04-20 18:10:01.144115+00:00,-,,,,,,,,,,,,,,,,,,,,,,,2880,,,,,,,,DESKTOP-A3EGFSV$,,4688,,,,,,,,C:\Windows\System32\svchost.exe,,,,,%%1936,,,,,,S-1-0-0,,,,,,,,,S-1-16-16384,,,,0x00000000000003e7,,,,,,0x0000000000000000,,,,,,,,,,S-1-5-18,,,,,0x00000000000011f0,"""C:\WINDOWS\system32\appidpolicyconverter.exe""",C:\Windows\System32\appidpolicyconverter.exe,,,,,WORKGROUP,,,,,,,,
,,,,,,,,-,,0x00000000000011f0,,,,,,2026-04-20 18:10:01.156351+00:00,-,,,,,,,,,,,,,,,,,,,,,,,2881,,,,,,,,DESKTOP-A3EGFSV$,,4688,,,,,,,,C:\Windows\System32\appidpolicyconverter.exe,,,,,%%1936,,,,,,S-1-0-0,,,,,,,,,S-1-16-16384,,,,0x00000000000003e7,,,,,,0x0000000000000000,,,,,,,,,,S-1-5-18,,,,,0x0000000000000b9c,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\conhost.exe,,,,,WORKGROUP,,,,,,,,
,,,,,,,,,,0x00000000000011f0,,,,,,2026-04-20 18:10:01.216276+00:00,,,,,,,,,,,,,,,,,,,,,,,,2882,,,,,,,,DESKTOP-A3EGFSV$,,4689,,,,,,,,,,,,,,,,,,,,,,,0x00000000,,,,,,,,,0x00000000000003e7,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\appidpolicyconverter.exe,,,,,,
,,,,,,,,,,0x0000000000000b9c,,,,,,2026-04-20 18:10:01.217777+00:00,,,,,,,,,,,,,,,,,,,,,,,,2883,,,,,,,,DESKTOP-A3EGFSV$,,4689,,,,,,,,,,,,,,,,,,,,,,,0x00000000,,,,,,,,,0x00000000000003e7,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\conhost.exe,,,,,,
,,,,,,,,,,0x00000000000005f0,,,,,,2026-04-20 18:10:01.350887+00:00,,,,,,,,,,,,,,,,,,,,,,,,2884,,,,,,,,DESKTOP-A3EGFSV$,,4689,,,,,,,,,,,,,,,,,,,,,,,0x00000000,,,,,,,,,0x00000000000003e7,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,,,,,,,,,2026-04-20 18:10:03.667479+00:00,,,,,,Microsoft Print to PDF,,,,,,,{1ed2bbf9-11f0-4084-b21f-ad83a8e6dcdc},,,,,-,,,,,,2885,,,,,,,,DESKTOP-A3EGFSV$,,6416,,,,,,,,,,SWD\PRINTENUM\{F47917CA-46CB-44A5-822D-FD42D70C63A5},,,,"
		PRINTENUM\{084f01fa-e634-4d77-83ee-074817c03581}
		PRINTENUM\LocalPrintQueue
		{084f01fa-e634-4d77-83ee-074817c03581}
		
		",,,,,,,,,,"
		GenPrintQueue
		SWD\GenericRaw
		SWD\Generic
		
		",,,,,,,,0x00000000000003e7,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,,,,,PrintQueue,,
%%1833,%%1842,,,,,,,SYSTEM,,0x00000000000002f0,{00000000-0000-0000-0000-000000000000},,,,,2026-04-20 18:10:05.127985+00:00,NT AUTHORITY,,-,,,,,,,-,,,,-,,,,,,0,,,,2886,-,,,,,,,DESKTOP-A3EGFSV$,,4624,,,,,,,,,,,,,,,,,,,S-1-5-18,%%1843,-,,,,,,,,,Advapi  ,,0x00000000000003e7,,,-,,,0x00000000000003e7,,,Negotiate,,,-,-,,,S-1-5-18,,,,-,,,,,,,,WORKGROUP,,C:\Windows\System32\services.exe,5,,0x0000000000000000,,,
